Sample_ID,Phylum,Genus,galactan,pectin,xylan,alpha-glucan,arabinogalactan,beta-glucan,host glycan,fructan,Hostglycan_ratio,Category,Placebo_M0_OA05,Placebo_M0_OA06,Placebo_M0_OA09,Placebo_M0_OA10,Placebo_M0_OA13,Placebo_M0_OA20,Placebo_M0_OA23,Placebo_M0_OA24,Placebo_M0_OA25,Placebo_M0_OA29,Placebo_M0_OA33,Placebo_M0_OA34,Placebo_M0_OA36,Placebo_M0_OA37,Placebo_M0_OA42,Placebo_M0_OA44,Placebo_M0_OA45,Placebo_M3_OA05,Placebo_M3_OA06,Placebo_M3_OA09,Placebo_M3_OA10,Placebo_M3_OA13,Placebo_M3_OA20,Placebo_M3_OA23,Placebo_M3_OA24,Placebo_M3_OA25,Placebo_M3_OA29,Placebo_M3_OA33,Placebo_M3_OA34,Placebo_M3_OA36,Placebo_M3_OA37,Placebo_M3_OA42,Placebo_M3_OA45,Placebo_M6_OA05,Placebo_M6_OA06,Placebo_M6_OA09,Placebo_M6_OA10,Placebo_M6_OA13,Placebo_M6_OA20,Placebo_M6_OA23,Placebo_M6_OA24,Placebo_M6_OA25,Placebo_M6_OA29,Placebo_M6_OA33,Placebo_M6_OA34,Placebo_M6_OA36,Placebo_M6_OA37,Placebo_M6_OA44,Prebiotic_M0_OA01,Prebiotic_M0_OA04,Prebiotic_M0_OA08,Prebiotic_M0_OA12,Prebiotic_M0_OA19,Prebiotic_M0_OA22,Prebiotic_M0_OA26,Prebiotic_M0_OA28,Prebiotic_M0_OA30,Prebiotic_M0_OA35,Prebiotic_M0_OA39,Prebiotic_M0_OA40,Prebiotic_M0_OA50,Prebiotic_M3_OA01,Prebiotic_M3_OA04,Prebiotic_M3_OA08,Prebiotic_M3_OA12,Prebiotic_M3_OA19,Prebiotic_M3_OA22,Prebiotic_M3_OA26,Prebiotic_M3_OA28,Prebiotic_M3_OA30,Prebiotic_M3_OA35,Prebiotic_M3_OA39,Prebiotic_M3_OA40,Prebiotic_M3_OA50,Prebiotic_M6_OA01,Prebiotic_M6_OA04,Prebiotic_M6_OA08,Prebiotic_M6_OA12,Prebiotic_M6_OA19,Prebiotic_M6_OA26,Prebiotic_M6_OA28,Prebiotic_M6_OA30,Prebiotic_M6_OA35,Prebiotic_M6_OA39
Li32169_S46_Metabat2_binout.49,Firmicutes,Lactococcus,0,0,1,1,0,2,1,0,0.14,Generlist,0,0,0,279.6876512,0,96.12972707,0,0,0,0,82.78325241,0,125.599184,168.0693001,0,0,0,0,0,0,68.49465194,66.99067385,0,0,62.35130436,110.9238018,0,59.7054531,93.06558021,0,0,0,0,0,0,0,97.22444743,64.1429104,74.56301649,0,0,0,155.8563703,0,0,189.8872979,0,236.7631727,0,166.8006719,0,0,0,0,109.9977856,0,0,0,0,172.4787953,0,0,0,0,0,0,0,1746.839645,0,0,0,340.9279651,61.32223703,0,67.08066423,131.2695316,0,0,0,306.8966345,0,0,0,0
Li32196_S73_Metabat2_binout.112,Firmicutes,Lactococcus,0,0,1,1,0,1,1,0,0.2,Generlist,111.0326032,113.3917419,0,707.8350983,27.39486568,100.635808,0,0,98.53533302,216.8929708,16.55665048,0,623.8552877,795.630815,0,8.849351332,0,29.43848761,0,0,520.5593547,99.82923946,125.8842983,51.50583526,238.4020461,248.9336482,0,90.22157357,55.58083263,39.21659504,50.87808303,0,0,0,343.511059,0,336.86217,223.1638758,202.2047905,0,0,49.85845738,382.9229787,144.8762526,0,940.0758479,0,302.1673641,0,320.5700413,0,18.93181643,36.62059405,0,221.4429104,0,77.47838599,25.03364641,29.09482924,366.5174401,134.6335591,9.346907606,0,46.25509205,0,0,0,737.1856933,0,0,33.49060522,1435.102759,59.64981239,0,186.6303629,110.0970265,0,0,56.95015641,121.4243206,0,0,32.33374634,0
Li32206_S83_Metabat2_binout.105,Firmicutes,Limiplasma,1,0,1,6,4,2,5,0,0.26,Generlist,1643.85932,0,0,1500.504366,1560.202826,0,0,271.6811466,0,0,0,323.5378547,92.4741245,74.01216883,0,70.79481066,194.335426,1212.330444,0,0,1665.789935,1303.034283,0,0,136.9283547,0,0,0,1673.887866,55.25974755,0,0,1331.121316,1884.295801,0,0,3552.115727,636.0838615,0,502.7453354,0,0,0,67.95080874,264.6675817,291.5171193,53.20100077,0,0,0,0,1255.81049,34.49766106,0,0,0,948.1878666,0,0,0,3507.072222,0,0,0,649.2522778,0,0,0,0,237.089233,186.207765,0,0,1580.596068,0,0,0,524.6724325,0,0,0,389.9942186,67.25419239,0
Li32147_S24_Metabat2_binout.98,Firmicutes,Limivicinus,0,0,0,1,0,0,1,0,0.5,Generlist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.8681374,0,0,0,0,0,0,0,0,0,0,0,0,140.034805,0,0,0,0,0,0,0,0,0,0,0,0,1603.522104,0,0,0,0,0,0
Li32151_S28_Metabat2_binout.3,Firmicutes,Limivivens,3,2,4,4,4,2,11,0,0.33,Generlist,34.60756464,0,0,0,480.0624081,0,225.3274543,1000.439587,392.791533,426.3068736,393.4639291,0,1570.679906,1893.477986,118.3673909,26.548054,271.7659473,64.22942752,395.3964556,0,0,535.9253908,0,60.38615168,852.134493,357.2778267,369.8427676,656.7599841,0,285.2116003,1929.006177,92.23656373,242.158793,67.49716301,295.6587722,0,0,915.3727839,0,702.8552723,781.5025754,301.9206586,562.9639582,879.5142415,0,736.8162051,1708.343247,0,82.52930935,836.60962,0,200.6772542,948.4203126,329.4844372,0,849.8863781,130.360459,469.6788898,142.4115326,1172.855808,0,126.0793982,487.781292,0,182.0452465,443.697889,191.5105154,118.945534,767.6867947,165.5651068,605.5101423,336.5570938,306.6111852,0,490.1537644,2448.95309,0,558.0256923,383.7355777,165.457316,234.3129774,71.02131138,707.46237,336.3180273
Li32170_S47_Metabat2_binout.56,Firmicutes,Longicatena,0,0,0,1,0,4,3,0,0.38,Generlist,0,0,225.7765525,170.9938721,0,0,873.7517832,0,70.18955229,38.64185112,0,444.0715653,28.98442708,0,0,0,44.02911995,0,0,340.0479084,65.75486586,0,0,85.25103766,0,723.584335,0,0,8746.871962,0,0,0,1066.401144,0,0,623.3348414,104.0712395,0,0,0,0,0,88.67690034,0,0,32.09362781,0,0,0,0,586.5426071,655.0408485,0,0,642.618642,0,0,0,333.8248828,0,813.0811022,0,0,97.29519362,989.1549409,0,0,0,0,0,0,131.1261404,0,0,0,0,270.2274868,722.2263557,0,2655.323055,0,0,0,609.3835815
Li32144_S21_Maxbin2out.030,Firmicutes,Massilicoli,0,0,1,0,0,0,2,0,0.67,Specilist,0,0,0,1747.05367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1398.660793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3930.05865,0,0,0,0,0,0,0,0,0,0,66.71227519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32144_S21_Metabat2_binout.87,Firmicutes,Mediterraneibacter,1,3,0,1,0,0,1,0,0.17,Generlist,0,56.69587095,0,0,71.74845773,0,0,0,52.64216421,98.47439479,0,0,0,0,0,13.98768436,36.43789237,0,88.2581374,27.42321842,52.05593547,0,0,0,0,54.17208925,44.99988047,0,37.48474759,0,37.79514739,0,0,0,76.90546097,0,1593.933194,0,0,0,0,60.93811457,317.0870982,0,0,0,0,115.1113768,0,43.00329822,0,36.60151177,14.32979767,0,0,26.03021066,0,0,38.28267005,0,36.95823192,0,29.86416073,0,59.83305305,0,0,98.19921994,0,0,0,101.9869981,0,27.2987231,0,0,0,33.35325977,0,110.7496551,0,0,0,229.8687434
Li32153_S30_Metabat2_binout.48,Firmicutes,Mediterraneibacter,0,0,1,0,0,0,2,0,0.67,Specilist,178.8057506,0,0,0,0,0,0,2713.313426,1430.787027,6728.66814,0,0,349.1933358,0,3135.967238,0,0,575.3886215,0,0,0,0,0,0,1761.729992,1848.300093,8268.728036,0,0,515.163453,0,3562.637274,0,108.276699,0,0,0,0,0,1175.954691,2630.126864,3116.153586,3990.460515,0,0,217.9692222,0,0,0,0,6726.022773,97.18332435,1776.894911,12436.02845,0,957.9117524,644.4234009,0,220.5081795,424.2978365,795.9219231,0,0,4059.283078,301.7113526,929.0658179,4100.498199,0,679.0551044,3117.922092,0,11741.6174,344.5194771,1448.197261,0,0,5081.555935,2483.535035,2566.824907,0,151.0702091,340.1547019,0,13395.63959
Li32185_S62_Maxbin2out.030,Firmicutes,Mediterraneibacter,2,1,0,2,1,4,5,0,0.33,Generlist,1933.697674,10683.62818,9957.934263,4309.310683,7962.774291,11178.08483,3532.291532,79.28891832,3852.326581,904.967223,891.1373642,5544.550687,1893.649236,11268.3527,1644.845561,1417.894454,5494.530521,1902.79679,9170.020476,4075.090257,700.0153428,3227.374228,12931.89193,3164.944773,77.02219951,13085.13918,241.8743575,1402.414754,7586.137365,1361.885391,12795.11105,0,4685.246212,1189.637498,13118.36263,19354.9777,2382.683641,195.1013525,2253.319634,0,104.5244502,4117.477605,654.3280374,1098.751756,5190.581776,1067.113125,6565.890178,992.8356249,0,1544.209345,1346.875616,2230.167976,71.11825511,1268.381147,8534.959757,2494.995692,1714.363017,243.1839937,13934.8919,868.4307345,0,0,0,350.9006983,73.83653355,39.32243196,946.6867323,9795.026417,2410.781977,1748.367528,105.8303125,0,762.0681638,0,0,1771.432927,791.4947098,0,759.3354188,12955.04098,3818.376612,2485.745898,1343.790498,0
Li32203_S80_Maxbin2out.029,Firmicutes,Mediterraneibacter,2,2,3,3,0,6,2,0,0.11,Generlist,0,0,0,0,0,0,0,0,112.0333238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.0543669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2334.929632,0,0,0,100.9696876,0,0,0,0,0,0,0,0,0,0,0,0,178.2261155,0,0,0,0,0,0,0,0,0,0,0,0,118.0192269,0,0,0,0,0,0
Li32203_S80_Metabat2_binout.7,Firmicutes,Mediterraneibacter,0,1,0,4,0,1,6,0,0.5,Generlist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13095.22719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32177_S54_Metabat2_binout.49,Firmicutes,Megamonas,2,1,0,1,0,0,1,0,0.2,Generlist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13182.39396,0,0,0,0,0,0,0,0,0,0,0,0,9621.319488,0,0,0,0,0,0,0,0,0,0,0,6869.131397,0,0
Li32136_S13_Maxbin2out.063,Firmicutes,Merdibacter,0,0,0,1,0,2,1,0,0.25,Generlist,0,0,0,0,0,0,0,0,207.8690587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207.6596755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.1374154,0,0,0,0,0,0,0,0,1737.904021,0,0,0,0,0,0,84.63756644,0,0,0,0,0,823.0216378,0,0,0,0,0,0,229.0757397,0,0,0,0,0,1202.432367,0,0,0,0,0,241.8564226,0
Li32166_S43_Metabat2_binout.5,Firmicutes,Merdimonas,1,0,1,2,1,1,2,0,0.25,Generlist,0,0,0,0,0,0,0,0,489.9770669,0,0,0,0,0,0,21.12425802,0,0,0,0,0,0,0,0,0,1659.987592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.1996166,0,0,0,0,0,1211.285624,0,0,0,0,0,0,0,63.77401612,0,0,0,0,0,0,0,0,0,0,0,0,43.63406293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32131_S8_Maxbin2out.047,Firmicutes,Negativibacillus,0,0,0,1,0,1,2,0,0.5,Generlist,775.7862406,0,0,181.5981432,790.5375525,0,0,0,298.3055972,1934.585579,926.1985064,0,2482.999253,767.8762517,0,0,0,2488.890316,112.9704159,0,0,1468.540654,6087.516008,0,0,261.8317647,2563.58694,3064.879926,0,875.2430983,1061.171446,0,0,1269.790379,0,0,0,1488.650046,499.1930765,0,0,353.1640731,5727.721608,3247.535822,0,718.0949223,981.2629031,0,726.7709016,1670.612979,3022.950359,0,0,1542.951511,0,0,398.4602708,0,0,0,0,162.8439014,880.2816901,1802.353587,0,0,1366.379989,0,0,630.4719268,428.6797468,0,0,0,2531.132786,0,2723.061597,0,0,625.8022678,0,287.8232093,0,0
Li32205_S82_Metabat2_binout.92,Firmicutes,NSJ-32,0,1,1,1,3,1,2,0,0.2,Generlist,50.4693651,0,0,90.13630465,41.74455723,0,136.1691091,78.12290482,53.9919633,0,0,77.71252393,0,70.92832847,0,0,466.1013733,148.5305511,61.78069618,0,68.49465194,68.30421647,37.29905136,0,0,362.4370733,0,0,179.6682729,0,0,0,914.4878642,185.6171983,51.27030731,0,128.719691,28.0625233,36.64961828,22.23443744,0,146.8054578,0,29.48808681,64.75908915,0,205.4149752,0,0,117.2817224,125.3296169,129.9984728,20.16786339,0,0,44.25135813,100.8448834,0,0,0,46.1977899,0,27.01995495,0,47.10261623,39.32243196,0,0,38.17980506,0,40.18872626,0,0,129.6689347,0,0,0,41.05016587,93.56097124,0,0,90.95711808,0,0
Li32160_S37_Metabat2_binout.3,Bacteroidota,Odoribacter,1,2,3,1,1,0,6,0,0.43,Generlist,272.5345715,0,219.1748989,0,73.05297515,262.8547224,3204.837245,111.9372965,0,291.6836504,376.9072786,2764.345494,0,1067.008767,2490.326925,0,47.06561098,1405.018727,0,673.2400121,0,254.8272691,1237.085203,4962.320817,470.6912192,0,1677.651794,192.3842378,570.0266788,0,1420.225346,825.8054846,109.7987074,899.9621735,0,1689.036344,0,68.1518423,20.22047905,544.7437172,387.7127863,0,886.7690034,69.23289947,3478.689332,0,171.4254469,0,0,192.8632769,3510.900335,720.6711455,101.3700502,0,0,106.7238637,271.7892588,0,355.263178,294.076346,18.47911596,0,1177.501195,2314.349606,830.0244806,273.4963178,412.9021042,0,642.2388638,540.4045087,373.7551542,199.6031249,0,256.6079972,0,0,2438.443298,932.6084558,417.6344803,0,265.1436323,392.4861945,115.108137,384.1430678
Li32144_S21_Metabat2_binout.15,Firmicutes,Oliverpabstia,4,2,2,4,1,0,3,0,0.19,Generlist,118.2425125,0,0,1786.819686,7343.12852,0,0,3835.018417,2929.064009,1578.083339,3262.634066,0,7342.721527,2437.775811,1371.217047,201.2513771,1410.450084,964.7795258,0,0,865.7724005,5871.535531,262.6474867,0,2534.397136,3562.459774,1527.183443,2443.943213,0,2953.722635,6545.828797,2203.589155,1146.118014,2082.568717,0,0,3213.884199,2714.046896,5593.490017,3074.528599,2186.50565,1833.683266,278.1230056,2833.420516,0,10277.98431,7966.849865,0,148.9148598,2560.65094,0,0,1227.586001,14047.28771,0,540.1268712,6169.985119,3124.437488,2027.450206,3459.924634,0,344.381618,1619.775194,0,0,588.6626755,11490.63093,0,751.3240211,2574.868541,2687.286162,7512.07089,710.2229998,0,2403.613107,7173.244729,0,0,797.3021897,0,895.6305254,11661.20093,3063.945803,5361.032774
Li32153_S30_Metabat2_binout.63,Firmicutes,Oliverpabstia,1,1,4,6,0,0,1,0,0.08,Generlist,235.0430432,0,0,206.7832871,1706.308777,0,0,903.6604662,735.6404999,560.9300969,1017.747044,0,2016.487998,892.7717866,531.8846394,99.34110528,475.2108463,829.6301054,0,0,90.41294056,1518.455274,304.6089194,0,590.5035296,915.7662707,645.4670355,1066.737429,0,882.3733883,2071.464809,649.979535,345.9411329,1439.939478,0,0,276.6103997,931.4085115,1578.461146,696.6790397,542.0686604,517.9739739,241.8460918,1305.168364,0,2654.410467,2224.097393,0,66.38555048,723.2372883,0,0,624.6730318,2874.282936,0,432.101497,1408.13892,1038.300287,623.2418684,1081.442047,0,139.5804869,482.0928804,0,0,927.8920139,2315.783183,0,414.5235978,654.3133022,822.5292641,2454.97274,374.0656459,0,626.9717528,1630.282893,0,0,3958.03587,0,502.5396752,2493.221826,944.1453932,1610.623947
Li32206_S83_Metabat2_binout.109,Firmicutes,Onthomonas,0,0,0,1,1,0,1,0,0.33,Generlist,359.0534831,0,0,0,0,0,0,222.7085794,0,0,0,0,0,0,0,0,0,125.7826289,0,0,0,0,0,0,162.6024212,0,0,0,0,0,0,0,0,679.1902028,0,0,0,0,0,245.8140583,343.9583652,0,0,0,0,0,0,0,0,0,0,0,143.82871,0,0,0,0,0,0,0,898.8769977,0,0,0,0,49.88666742,0,0,0,0,0,0,0,660.6290991,0,0,0,0,242.7161428,0,0,0,0,0
Li32138_S15_Metabat2_binout.21,Bacteroidota,Parabacteroides,2,3,2,2,1,1,15,1,0.54,Generlist,1679.908867,0,1425.957174,91.46183854,134.3652936,0,10180.26196,207.5504038,0,320.3534109,3762.255342,0,0,0,3458.787395,79.64416199,484.3203194,2648.125772,0,985.8647021,0,141.8626034,0,9929.969825,245.7374937,0,2574.836911,784.1316174,0,0,0,4920.244196,100.7741561,3609.69203,0,1207.890787,0,159.0209654,0,1597.173756,269.8189296,0,3545.732424,494.8870222,0,0,0,580.7892193,0,615.0774776,6324.967999,4201.601127,157.6277744,65.62901392,0,141.8646481,826.4361172,0,0,133.6710664,85.79589552,0,1235.807413,7137.639204,11645.8036,934.3479356,1784.715016,1555.973555,655.8745084,1500.682128,917.6425829,0,105.9202276,294.8262095,0,114.3315276,8007.687892,4878.55565,2225.123968,1255.607535,129.4887507,747.5927513,134.5083848,0
Li32154_S31_Metabat2_binout.97,Bacteroidota,Parabacteroides,4,9,6,0,2,0,15,1,0.39,Generlist,214.8552971,7567.127025,0,230.6428972,233.508617,12172.42669,0,939.8068848,0,0,230.8191861,3443.140601,2618.259913,0,0,614.0307973,546.5683856,0,9591.894373,0,1600.035069,419.0200972,19389.2902,0,1635.804809,0,0,0,973.3108597,4607.949917,0,0,234.6383336,0,9587.547468,267.1435035,1095.486732,483.7444493,337.4292441,7139.724911,1170.430762,0,4334.419401,0,3913.701475,0,0,0,0,2432.944175,0,3647.529966,450.5925268,108.4887781,5504.231296,622.1220348,97.1554364,121.5919969,516.0503922,1503.152701,0,0,4281.951808,0,6351.214929,726.5846384,1661.116031,4055.212857,1828.53995,0,4368.514544,0,734.7518946,0,0,2249.931542,0,2315.485919,2198.004846,3461.260304,2121.149059,135.8126832,1774.475999,0
Li32195_S72_Metabat2_binout.32,Bacteroidota,Parabacteroides,3,12,3,0,1,0,17,1,0.45,Generlist,0,455.3387135,0,45.06815233,0,0,0,0,0,0,1800.77922,206.1760839,227.7347842,0,0,42.81944193,0,0,548.9656146,0,253.4302122,0,0,0,0,0,0,662.0671355,0,549.0323305,0,0,0,0,545.1742678,0,172.5391602,0,0,0,0,0,271.4050586,433.3466671,239.3270686,0,0,0,0,153.7693694,0,0,0,0,0,0,662.8706357,0,7835.696905,89.68897357,0,0,342.726797,0,301.7113526,0,154.8382891,0,0,280.7984212,377.7740268,1133.512636,0,0,0,0,0,0,0,0,312.9311474,594.3362373,148.7352332,3278.329394
Li32153_S30_Metabat2_binout.106,Bacteroidota,Paraprevotella,2,4,8,0,3,1,2,0,0.1,Generlist,0,0,0,51.69582178,0,0,0,987.6134385,0,0,0,0,0,0,0,241.7871154,0,0,0,0,484.9421357,0,0,0,833.7958741,0,0,0,0,0,0,0,0,0,0,0,32.86460195,0,0,2899.123593,0,0,0,0,0,0,0,37.93443099,0,0,0,1460.274107,558.8621092,0,0,0,0,0,0,0,0,0,0,0,1789.899417,2002.50952,0,0,0,0,0,0,0,0,0,0,0,1819.035475,6459.774884,0,0,0,0,0
Li32163_S40_Maxbin2out.037,Actinobacteriota,Paratractidigestivibacter,0,0,2,0,0,1,1,0,0.17,Generlist,0,0,0,0,0,0,0,11254.36235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4263.117614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6246.641674,5899.554434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Li32132_S9_Metabat2_binout.109,Firmicutes,PeH17,0,0,0,0,1,0,1,0,0.5,Generlist,1965.421275,0,0,0,0,0,0,11363.96762,2413.440759,0,0,1413.09916,0,0,0,0,0,1463.895702,0,0,0,0,0,0,996.3982952,3786.887001,0,0,3959.164892,171.1269602,0,0,309.8429277,28593.48568,0,0,0,0,0,23703.14556,0,1916.780695,0,0,712.3499806,0,0,0,0,0,0,9513.868818,424.0558644,0,0,0,348.0378291,0,0,0,0,0,0,0,5080.717335,153.768316,0,0,0,1034.450787,0,0,0,0,0,0,0,11579.99523,105.7645762,0,0,2602.868763,0,0
Li32177_S54_Metabat2_binout.147,Firmicutes,Pelethocola,3,0,1,2,8,1,3,0,0.17,Generlist,0,0,0,0,0,0,0,0,0,0,0,0,629.3761309,0,693.2947179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764.7236032,0,1591.080724,0,0,0,0,0,0,0,0,0,0,0,0,0,866.5279509,0,0,0,0,0,0,0,0,0,0,13543.95976,0,0,0,770.8431229,0,0,0,0,0,0,0,0,243.7118372,0,0,0,580.0978659,0,0,0,0,6500.453567,0,0,18359.63199,0,0
Li32144_S21_Metabat2_binout.76,Firmicutes,Pelethousia,0,1,0,2,0,0,1,0,0.25,Generlist,0,0,0,679.9988866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1834.940275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.03787121,0,0,0,0,0,0,0,0,0,0,0,0,152.7652418,0,0,0,0,0,0,0,0,0,0,0,0,120.5848622,0,0,0,0,0,0
Li32146_S23_Metabat2_binout.52,Firmicutes,Phil1,0,1,0,3,0,0,1,0,0.2,Generlist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12820.62609,32.90546132,0,0,0,958.0263918,0,0,0,0,0,0,0,6599.458447,82.16627574,0,0,0,58.2789176,167.4530261,0,0,0,0,0,0,674.7621015,67.79780525,0,0,1905.115528,0,0
Li32161_S38_Metabat2_binout.51,Bacteroidota,Phocaeicola,4,7,5,3,5,1,9,1,0.23,Generlist,0,0,0,0,0,0,0,1176.507626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7313.44123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5809.364404,2733.435913,0,0,0,0,0,0,0,0,0,0,0,319.5014148,0,0,0,1978.773382,0,0,0,0,0,0,0,0,361.5316133,0,0,0,23890.38265,0,0,0,0,0,0,0,0,405.4308754,0,0,3593.429158,0,0
Li32169_S46_Metabat2_binout.91,Bacteroidota,Phocaeicola,5,13,6,3,4,1,4,1,0.1,Generlist,7863.127082,25258.01051,7499.478469,304.8727951,1296.690309,28597.09178,34625.85916,1520.48161,12242.67768,3075.143442,8541.283807,66233.27397,10631.7639,40142.35007,15155.63775,1456.717414,2161.981614,6327.936723,41677.25764,6412.919627,1835.656672,3189.281492,44922.04498,28678.09386,2517.281092,12677.5587,39926.14395,6365.928088,13647.03328,17766.90012,31604.01152,20459.22279,401.5925325,5429.30305,40911.99623,9490.77565,718.9131676,4216.060048,513.0946559,9794.269691,1860.778294,20327.01608,14170.83739,2106.475071,14265.30109,85.58300749,9800.806586,482.6829323,2349.294106,4474.949276,30894.58609,5671.972203,324.278014,1273.738617,35390.34017,8060.254732,3156.936775,566.2372403,55022.91601,5703.011368,0,3239.845885,15435.50479,37739.3701,3616.7171,910.2849549,2539.891233,9474.150093,16113.2413,5205.366959,25377.84101,16338.3171,3103.462669,0,2040.314857,15557.55675,31040.98344,5449.409519,1539.010179,10257.01926,17126.42881,3563.525448,8670.617419,37206.33882
Li32175_S52_Metabat2_binout.118,Bacteroidota,Phocaeicola,1,8,3,3,0,1,12,1,0.39,Generlist,752.7145309,0,5375.066347,70.25329627,0,0,1142.84788,0,0,794.0277149,0,0,0,0,0,0,1676.143049,6503.229536,5678.52856,4601.61605,0,0,0,0,0,0,4522.487987,0,0,0,0,0,150.4091882,9677.405747,0,12186.62703,0,0,0,0,0,0,3012.327433,0,0,0,0,0,0,0,0,0,573.1919069,0,0,0,2610.898626,0,0,2984.745553,0,0,854.6838381,0,0,580.4460479,0,0,0,2324.5341,0,0,1180.7318,0,0,0,0,0,1228.496231,0,0,1196.148402,138.3884343,0
Li32185_S62_Metabat2_binout.13,Bacteroidota,Phocaeicola,1,7,2,3,0,2,8,1,0.3,Generlist,0,0,0,58.32349124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7497.976278,0,0,0,0,0,0,0,0,0,0,0,3284.837603,0,0,0,0,0,0,0,0,0,0,0,0,10936.5687,0,0,0,0,0,0,0,0,0,0,0,1856.521999,0,0
Li32158_S35_Maxbin2out.029,Bacteroidota,Prevotella,1,1,0,1,0,0,1,1,0.2,Generlist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11522.57973,0,0,578.0133558,0,0,0,0,0,0,0,0,0,5572.820176,0,0,4406.680883,0,0,0,0,0,0,0,0,0,0,0,376.2883515,0,0
Li32165_S42_Metabat2_binout.103,Bacteroidota,Prevotella,2,2,7,3,2,4,4,1,0.15,Generlist,0,0,0,0,0,0,0,2502.264981,116318.9359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46571.53406,7194.569377,53.43735806,0,0,0,0,0,0,0,0,0,0,0,0,3370.987765,22802.13035,53283.45641,0,0,0,0,0,0,0,0,0,0,542.9401118,0,0,0,0,0,0,0,0,0,0,0,0,9013.640449,0,0,0,0,0,0,0,0,0,0,0,0,11455.11717,0,0,0,0,0
Li32144_S21_Metabat2_binout.7,Firmicutes,QAND01,0,0,0,0,0,0,1,0,1,Specilist,132.6623311,0,0,405.6133709,131.7562587,0,0,60.63270225,39.14417339,0,0,34.89133727,0,0,0,10.56212901,44.02911995,60.2150883,81.19748641,0,600.013151,122.1594641,0,0,26.8966411,78.67851058,0,0,62.04372014,0,0,0,239.1506092,108.276699,42.7252561,74.68528054,1221.467706,58.79766787,0,53.11560055,0,55.39828598,0,34.61644974,0,30.75639332,0,24.85359272,0,109.4629409,0,193.1045276,49.35819198,0,0,31.23625279,65.18022948,0,0,0,87.11583238,0,29.86416073,0,77.6556646,0,0,0,42.27049846,0,52.24534414,0,0,30.02859541,0,0,0,105.19105,162.7147326,0,0,38.62562549,0,0
