# Pathway	Li32124_S1_paired_Abundance-CPM	Li32125_S2_paired_Abundance-CPM	Li32126_S3_paired_Abundance-CPM	Li32127_S4_paired_Abundance-CPM	Li32128_S5_paired_Abundance-CPM	Li32129_S6_paired_Abundance-CPM	Li32130_S7_paired_Abundance-CPM	Li32131_S8_paired_Abundance-CPM	Li32132_S9_paired_Abundance-CPM	Li32133_S10_paired_Abundance-CPM	Li32134_S11_paired_Abundance-CPM	Li32135_S12_paired_Abundance-CPM	Li32136_S13_paired_Abundance-CPM	Li32137_S14_paired_Abundance-CPM	Li32138_S15_paired_Abundance-CPM	Li32139_S16_paired_Abundance-CPM	Li32140_S17_paired_Abundance-CPM	Li32141_S18_paired_Abundance-CPM	Li32142_S19_paired_Abundance-CPM	Li32143_S20_paired_Abundance-CPM	Li32144_S21_paired_Abundance-CPM	Li32145_S22_paired_Abundance-CPM	Li32146_S23_paired_Abundance-CPM	Li32147_S24_paired_Abundance-CPM	Li32148_S25_paired_Abundance-CPM	Li32149_S26_paired_Abundance-CPM	Li32150_S27_paired_Abundance-CPM	Li32151_S28_paired_Abundance-CPM	Li32152_S29_paired_Abundance-CPM	Li32153_S30_paired_Abundance-CPM	Li32154_S31_paired_Abundance-CPM	Li32155_S32_paired_Abundance-CPM	Li32156_S33_paired_Abundance-CPM	Li32157_S34_paired_Abundance-CPM	Li32158_S35_paired_Abundance-CPM	Li32159_S36_paired_Abundance-CPM	Li32160_S37_paired_Abundance-CPM	Li32161_S38_paired_Abundance-CPM	Li32162_S39_paired_Abundance-CPM	Li32163_S40_paired_Abundance-CPM	Li32164_S41_paired_Abundance-CPM	Li32165_S42_paired_Abundance-CPM	Li32166_S43_paired_Abundance-CPM	Li32167_S44_paired_Abundance-CPM	Li32168_S45_paired_Abundance-CPM	Li32169_S46_paired_Abundance-CPM	Li32170_S47_paired_Abundance-CPM	Li32171_S48_paired_Abundance-CPM	Li32172_S49_paired_Abundance-CPM	Li32173_S50_paired_Abundance-CPM	Li32174_S51_paired_Abundance-CPM	Li32175_S52_paired_Abundance-CPM	Li32176_S53_paired_Abundance-CPM	Li32177_S54_paired_Abundance-CPM	Li32178_S55_paired_Abundance-CPM	Li32179_S56_paired_Abundance-CPM	Li32180_S57_paired_Abundance-CPM	Li32181_S58_paired_Abundance-CPM	Li32182_S59_paired_Abundance-CPM	Li32183_S60_paired_Abundance-CPM	Li32184_S61_paired_Abundance-CPM	Li32185_S62_paired_Abundance-CPM	Li32186_S63_paired_Abundance-CPM	Li32187_S64_paired_Abundance-CPM	Li32188_S65_paired_Abundance-CPM	Li32189_S66_paired_Abundance-CPM	Li32190_S67_paired_Abundance-CPM	Li32191_S68_paired_Abundance-CPM	Li32192_S69_paired_Abundance-CPM	Li32193_S70_paired_Abundance-CPM	Li32194_S71_paired_Abundance-CPM	Li32195_S72_paired_Abundance-CPM	Li32196_S73_paired_Abundance-CPM	Li32197_S74_paired_Abundance-CPM	Li32198_S75_paired_Abundance-CPM	Li32199_S76_paired_Abundance-CPM	Li32200_S77_paired_Abundance-CPM	Li32201_S78_paired_Abundance-CPM	Li32202_S79_paired_Abundance-CPM	Li32203_S80_paired_Abundance-CPM	Li32204_S81_paired_Abundance-CPM	Li32205_S82_paired_Abundance-CPM	Li32206_S83_paired_Abundance-CPM	Li32207_S84_paired_Abundance-CPM
PWY-6588: pyruvate fermentation to acetone	10.2769	10.0218	12.8178	24.8741	18.329	8.94679	15.5169	8.96386	16.3917	12.6456	6.89781	12.5021	11.479	9.76712	10.1	9.34935	20.1286	14.7039	24.0091	11.4181	21.2128	3.88466	6.01943	3.79799	5.096	11.3233	2.12238	16.7543	7.46621	27.8848	21.6495	13.7522	25.4741	15.3937	15.7053	27.7962	5.76176	12.8908	21.0543	6.53547	13.7901	13.1102	34.2282	27.6839	10.2743	15.4061	10.0181	20.0987	13.4128	16.0044	24.8902	12.0814	25.6444	15.3941	12.9218	13.2441	6.04933	7.16281	16.8716	9.84814	21.427	5.73306	10.1769	11.6301	13.4545	6.03418	7.85431	18.845	28.6642	19.4214	26.937	19.3642	25.3613	21.0726	8.69571	9.95613	9.67099	8.87916	7.58164	4.30442	23.7075	11.8264	11.0551	11.4982
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	123.468	113.678	91.1145	52.5682	37.7874	19.0802	22.3207	23.8958	21.2539	23.6432	22.1797	29.0433	44.2408	54.3281	48.5494	36.1903	61.9247	45.9525	62.0774	79.4917	79.0119	35.7919	53.7535	52.036	44.3534	47.112	34.0801	65.1653	50.7834	26.7091	13.3244	18.999	22.2045	58.1475	40.5775	20.3299	14.4319	30.616	60.436	32.8906	54.2149	41.1112	54.1348	32.414	18.2206	25.574	46.3758	86.1564	54.0539	59.1381	67.0363	64.0407	64.9306	53.5808	41.6418	43.3829	70.7606	64.1784	113.329	33.283	22.1865	25.5633	52.1502	63.1126	62.6144	55.2436	12.7813	28.8789	76.5068	64.1248	89.6387	44.5339	61.5196	42.795	70.9414	80.9779	51.977	40.6477	27.8904	18.1161	22.4621	19.3348	20.7739	20.3868
PWY-6595: superpathway of guanosine nucleotides degradation (plants)	1.68461	1.03523	3.38971	31.7388	34.4595	3.64286	25.4095	0.941258	3.53467	26.7895	15.0575	20.6807	20.239	20.7435	21.3289	5.24491	17.266	13.2005	2.59325	12.4584	4.40452	13.0047	18.2115	16.0975	1.45679	1.48823	0.832759	9.64182	17.8599	13.1071	0.679053	2.27415	0.21559	3.78162	11.1318	26.9331	25.873	13.228	5.45048	4.66394	23.662	2.46383	5.82605	0.914322	3.0505	7.10516	4.08872	6.08286	4.4382	3.10909	2.15476	3.39878	9.85121	19.0054	12.554	21.5042	2.62301	3.43837	1.58772	7.44506	10.4103	9.25715	0.816075	16.0608	9.99882	6.10837	7.48103	3.67018	14.0592	8.22074	14.6576	10.6	9.71028	9.16611	11.2362	6.21943	5.18746	2.94573	13.3542	5.29525	1.64382	0.969381	17.5049	23.6055
PWY-6606: guanosine nucleotides degradation II	112.845	112.77	152.092	82.7581	73.7195	95.6663	66.943	17.2736	23.0816	49.2504	67.2522	57.6914	46.5815	63.9157	58.4432	104.906	138.793	97.9958	37.6517	35.9982	32.4819	29.5058	39.602	53.9313	83.8942	68.4002	63.7233	56.2776	42.661	60.3534	66.0328	36.6691	51.9968	121.729	71.9253	33.4096	50.3786	47.5741	64.536	39.4983	53.2944	42.06	66.0221	32.5782	93.4559	101.788	104.098	78.9403	57.935	64.9423	47.8165	84.5696	64.4058	39.8592	45.724	41.0724	63.0701	52.2597	70.8344	72.4793	72.3077	44.8008	68.7015	53.1202	72.9967	93.7206	53.7742	156.014	108.731	109.943	106.271	125.347	135.921	66.7434	87.44	103.757	37.92	34.1673	49.5622	33.0442	222.843	184.611	70.1286	66.8267
PWY-6607: guanosine nucleotides degradation I	1.68477	1.03537	3.38655	32.3759	35.5564	3.64561	24.5941	0.936276	3.55321	25.3469	14.8141	19.9777	19.846	20.5882	21.2372	5.23542	17.2871	13.1733	2.61661	13.2191	4.52345	12.9324	19.3654	16.7385	1.45661	1.48797	0.832066	9.78507	19.4233	13.3734	0.678865	2.26122	0.215509	3.78259	11.1667	25.6543	21.9209	13.6566	5.49815	4.71336	25.2021	2.47171	5.85494	0.917698	3.05845	7.135	4.09318	6.13805	4.47125	3.11169	2.15499	3.40941	9.95134	19.6712	13.0218	21.3174	2.62133	3.43491	1.58808	7.49344	10.5445	9.35025	0.817121	16.445	10.0931	6.12501	7.5487	3.67481	14.1701	8.23095	14.8952	10.6747	9.73924	9.16692	11.3782	6.27152	5.19581	2.94031	13.4152	5.19982	1.64587	0.969549	17.22	23.3158
PWY-6608: guanosine nucleotides degradation III	200.124	194.936	294.542	122.646	110.933	162.19	229.635	92.3561	45.3057	234.385	220.506	242.021	134.561	150.125	129.98	243.623	243.791	208.304	69.9793	76.8701	87.2695	70.9782	65.8396	90.8142	156.624	133.316	174.854	81.5036	106.229	88.2168	150.207	158.711	194.968	205.834	127.292	115.609	66.288	73.2131	96.3991	59.4834	93.9023	70.2978	104.816	54.3667	131.058	148.485	168.938	125.538	83.0718	121.316	98.5512	122.349	99.4381	62.84	77.7593	97.0767	138.848	116.364	133.798	113.851	102.903	77.8798	101.856	81.6085	110.785	143.546	84.5326	212.12	158.447	191.057	170.008	170.279	198.923	134.935	129.279	193.344	79.4536	84.4549	95.4636	174.009	403.641	233.242	185.594	163.437
PWY-6609: adenine and adenosine salvage III	601.823	616.773	609.117	612.175	483.601	587.907	501.393	498.893	471.889	471.051	482.299	492.249	493.48	510.868	505.996	604.506	649.596	606.218	509.632	416.063	559.818	583.383	536.565	542.637	575.775	569.956	545.338	649.41	625.356	639.255	486.061	493.236	559.073	692.958	676.686	509.636	495.565	610.795	665.233	654.581	578.673	509.505	643.118	571.42	583.935	585.371	637.483	599.246	570.349	554.824	677.802	625.029	542.955	711.643	628.053	654.947	585.099	673.153	779.736	530.276	614.856	525.302	519.427	627.464	657.32	614.737	471.234	615.083	542.918	586.465	600.372	553.91	648.411	535.102	591.919	645.179	539.976	500.185	482.285	389.31	352.111	347.051	647.683	613.34
PWY-6612: superpathway of tetrahydrofolate biosynthesis	81.2316	80.2335	104.541	36.0355	19.7789	5.91964	15.5186	28.5457	12.9809	24.3071	19.7791	37.801	27.4504	32.9555	19.8123	13.4793	34.6414	25.5582	10.7952	23.6484	39.1275	9.22049	25.0666	41.1673	54.1746	50.6212	33.4398	19.0767	37.6832	19.1416	19.5004	17.8743	17.4922	18.9298	11.5251	10.8278	8.13609	18.0738	19.6786	12.3342	24.5934	47.3412	66.3674	21.5592	37.3928	27.8652	24.1265	24.5949	19.716	45.9652	34.6373	45.2782	78.055	14.5411	14.2803	19.6408	30.815	14.5979	35.6392	29.7462	17.4206	19.1793	18.7767	20.941	39.679	38.8022	20.5416	42.7569	48.8696	45.7488	58.5804	52.6554	52.6629	18.7061	43.6655	34.3206	22.2376	11.7851	16.2804	11.5488	98.4922	42.2271	28.0596	14.1632
PWY-6628: superpathway of L-phenylalanine biosynthesis	106.408	64.5842	118	241.866	317.738	226.742	54.6939	48.0933	53.9041	146.522	118.565	140.871	176.736	200.072	172.638	489.921	379.734	337.226	137.407	109.031	205.272	106.257	146.781	148.212	127.564	179.662	174.684	169.733	137.234	210.345	121.794	110.566	309.472	131.046	125.168	142.501	192.311	355.635	382.659	226.297	357.456	132.829	222.316	183.98	156.236	251.966	220.747	343.091	281.244	189.568	410.915	367.463	263.697	255.27	195.012	168.502	171.47	189.792	260.491	138.257	192.248	151.992	604.934	227.137	273.069	228.245	87.0531	229.295	191.514	210.981	160.285	195.717	118.599	112.838	238.987	278.548	128.653	170.37	389.318	322.215	151.789	197.129	171.349	138.315
PWY-6629: superpathway of L-tryptophan biosynthesis	490.016	515.857	563.179	605.941	440.326	551.906	408.728	319.74	374.499	390.977	409.944	416.641	389.293	425.195	435.258	638.548	547.768	542.547	278.906	261.09	346.788	406.083	423.043	452.767	506.508	535.193	538.875	539.038	495.395	462.58	453.314	412.971	626.678	591.597	640.076	353.069	302.13	485.599	582.851	509.003	476.474	421.329	524.943	435.903	482.183	531.207	491.575	523.992	485.679	395.318	581.827	522.708	487.847	493.433	533.28	465.041	519.53	615.397	674.923	420.275	422.05	390.701	731.239	524.119	633.218	520.067	399.59	617.604	449.333	499.043	525.293	388.33	567.463	484.535	540.871	574.548	442.296	435.553	509.412	491.64	347.494	356.797	541.159	462.164
PWY-6630: superpathway of L-tyrosine biosynthesis	32.3717	56.0192	28.6564	178.766	160.424	31.4627	52.5189	36.1211	27.4463	137.537	104.446	124.512	164.56	161.783	146.541	58.2646	120.183	129.377	103.939	80.943	182.016	70.1775	79.827	89.083	85.9642	142.247	125.948	94.0252	126.572	96.416	85.5947	69.2517	113.795	109.746	64.0636	128.814	184.674	114.957	155.03	116.552	135.726	102.732	137.673	63.7686	101.397	182.633	209.349	135.605	82.4837	69.3636	324.187	268.112	185.412	173.263	116.387	138.289	88.3446	88.485	112.989	87.5205	135.8	88.8746	280.03	162.785	198.76	194.684	76.5123	158.239	70.9038	76.7494	50.1434	65.1584	91.6899	89.7306	75.8011	27.6181	86.7597	114.656	172.719	83.0338	96.856	161.478	125.977	137.455
PWY-6690: cinnamate and 3-hydroxycinnamate degradation to 2-hydroxypentadienoate	0	0	0	0	1.58274	0	0	30.4663	0	0	0	0	0	0	0	2.00279	3.03141	1.53923	0	5.20672	0	0	0	0	0	0	0	0	0	0	3.65389	0	0	0	0	0.474767	0	0	2.92624	0	0	0	0	0.579458	0	0	5.12647	3.25408	0.256993	0	0	1.8404	0	0	0	0	0	0	0	0	0	0	0	0	0	0.593151	0	7.20377	0.742034	0	0	0	0	0	0	0	0	0	1.20401	6.39133	122.503	88.143	0	0
PWY-6700: queuosine biosynthesis I (de novo)	525.725	507.628	502.304	544.452	432.953	481.872	489.933	469.642	439.353	421.424	444.21	419.963	447.338	456.067	465.305	538.676	512.779	536.79	386.7	353.634	392.344	536.263	480.69	512.766	515.665	532.069	535.564	592.18	543.163	518.754	437.647	441.59	521.223	536.328	594.81	412.4	389.699	513.177	574.55	487.349	434.549	492.812	544.495	525.912	426.551	513.943	484.668	525.671	513.341	474.768	474.405	452.168	473.654	628.571	595.488	605.463	513.481	595.902	646.548	466.018	524.014	440.626	489.413	561.376	585.881	487.433	426.025	514.442	466.632	495.774	510.023	547.161	509.857	481.259	546.262	552.132	518.892	492.591	479.103	515.014	317.239	309.688	559.664	522.226
PWY-6703: preQ0 biosynthesis	225.198	248.588	222.269	229.347	249.286	149.744	389.901	209.551	203.772	285.238	259.652	253.163	280.326	256.124	238.673	213.382	326.77	291.002	134.502	159.272	162.922	237.887	280.201	251.081	216.325	200.476	222.89	199.274	221.036	194.427	200.759	239.505	151.174	180.271	266.439	310.816	354.192	242.469	224.669	299.813	235.386	259.243	239.144	294.586	138.492	215.696	136.085	199.958	193.953	224.07	243.102	295.059	241.054	188.562	232.673	222.683	192.27	141.991	170.362	261.416	198.445	245.104	106.836	215.317	161.492	171.093	241.22	223.543	233.892	217.243	252.046	295.657	271.819	236.859	200.524	191.506	297.133	227.985	184.261	225.5	144.331	134.652	219.284	236.526
PWY-6708: ubiquinol-8 biosynthesis (early decarboxylation)	0	0	0	0	0.161899	0	0	0	0	0	0	0	0	0	0	0.346663	1.25876	0.680137	0	0	0	0	0	0	0	0	0	0	0	0	0.324714	0	0	0	0	0	0	0	0	0	0	0	0.287206	0.242918	4.8179	0.286602	0.665705	0.222418	0	0	0	0	0.370637	0	0.170568	0	0	0	0	0	0	0	0	0	0	0	0	1.68018	0	0	0	0.231165	0	0	0	0	0	0	1.79193	1.82981	13.3737	3.86804	0	0
PWY-6731: starch degradation III	260.906	297.928	302.454	166.541	220.334	156.751	47.3709	130.972	117.154	264.599	261.888	209.39	236.068	188.363	203.108	182.584	176.851	184.696	45.8221	74.2607	48.5447	104.634	97.3416	139.37	188.121	185.088	183.067	121.198	97.7101	90.6113	129.137	122.933	187.867	267.208	207.995	122.584	80.5072	135.976	118.592	74.3075	88.4029	100.973	145.921	189.737	122.453	208.794	148.948	240.14	241.317	226.214	175.744	171.283	272.873	123.686	163.349	180.927	263.783	178.215	201.341	171.94	85.7406	138.472	135	170.11	161.108	194.961	207.923	225.154	236.018	198.343	297.16	256.432	253.486	245.655	183.499	170.687	219.421	167.173	128.239	110.291	171.929	135.896	124.353	145.019
PWY-6749: CMP-legionaminate biosynthesis I	0	0.512361	0	0	0	0	0	0.27075	0.338255	293.128	291.536	233.524	0.467588	0	0.405752	1.91079	11.3028	10.2677	0	5.7437	5.58671	0	0	0	6.27714	4.42895	6.57582	0	0	2.61454	0	0	0	0	1.24254	6.93205	6.50971	1.30883	0	0.82384	3.19756	9.02463	6.69087	12.1925	12.1901	4.00685	1.90904	0	0	0	0.169997	0	1.74178	0	0	0.533742	0	0	0	0	0	0	0	0.437363	0	0.377462	4.08513	4.03255	0	0	0	25.7478	25.1859	81.8881	0	0	54.7902	31.4811	4.16701	0	0	0.255383	0.557161	0
PWY-6797: 6-hydroxymethyl-dihydropterin diphosphate biosynthesis II (Methanocaldococcus)	0	0	0	0	0	0	0	0	0	0	0	0	1.84994	0.342775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6803: phosphatidylcholine acyl editing	0	0.771783	0	0.340093	8.24412	0	7.50344	62.6811	82.6991	0.239096	0.357095	0	0	0.190642	0	8.39139	12.3135	5.70103	0	17.4567	0.615309	0	0	0	0	0	0.250288	0	3.50466	5.50309	9.22526	0	0	0	0	1.15786	0	0.376727	11.3929	0	0	1.91121	3.37001	2.74051	28.0093	4.41187	9.65444	7.90263	0.921745	0	0	5.69825	2.88147	1.40546	1.35111	3.64905	0.376155	0.221734	1.43858	0	0.306009	0	0.516448	0	0	1.90667	0.620063	15.1622	0.388626	0	0	3.38613	0	0.341711	0	0	0	0.405365	13.9876	14.9084	219.741	153.936	0.982525	0.463699
PWY-6807: xyloglucan degradation II (exoglucanase)	0	0	0	7.99122	15.259	0	0	0	0	0	0	0	19.7264	9.70638	34.6308	4.78486	0.43615	0.419674	0	0	0	0	0	0	1.76052	0	0	2.11313	8.05286	5.91404	19.585	24.7477	0	3.39278	1.74432	2.16772	4.91735	0	0	0	0	0	0	0	0	0	0	0	0	4.12298	0	14.6259	22.4373	0	0	0	0	0	0	28.3113	1.53179	14.0155	0	0	0	0	0	0	68.2206	28.8332	45.874	0	0	0	0	0	0	0	8.79502	0	0	0	0	1.73138
PWY-6823: molybdopterin biosynthesis	290.164	339.981	417.207	298.839	190.156	462.895	129.562	168.072	153.63	178.437	197.302	213.941	179.494	227.487	202.939	359.806	306.599	259.121	211.332	90.3754	169.288	264.337	206.383	263.903	346.311	274.56	314.463	388.102	258.13	206.094	253.633	215.944	408.718	528.407	435.946	186.043	93.0203	222.947	310.572	239.857	273.158	176.853	233.434	172.345	391.71	394.212	405.877	264.217	226.819	209.095	241.647	258.729	175.491	249.653	309.23	239.653	326.271	411.793	480.688	192.539	231.209	196.076	344.328	262.007	364.316	416.179	184.825	476.983	291.803	373.265	362.914	282.235	457.621	295.729	406.34	456.037	142.368	178.089	196.138	238.647	194.5	202.102	348.96	283.654
PWY-6859: all-trans-farnesol biosynthesis	59.4974	61.5333	15.885	19.0472	38.4311	43.6524	29.0586	19.0751	14.3138	55.5398	82.7515	86.6339	67.3325	75.6419	58.3167	28.2172	22.544	25.7813	2.01924	14.9487	8.48235	19.5618	10.8302	15.5453	4.86844	14.4061	17.4078	2.33802	7.29054	12.7716	57.3545	83.6275	2.39032	5.60315	7.49463	78.988	64.3062	39.5952	9.42134	10.7185	14.686	30.9001	43.1823	57.6909	88.1485	27.928	30.4317	29.4991	45.1258	43.8688	75.8051	104.086	58.7773	25.0729	17.3807	17.7398	34.5523	21.5706	9.89876	113.019	40.9865	38.1262	3.34718	65.2844	27.4843	35.792	32.2502	4.11179	94.0331	97.3037	34.7516	105.164	54.652	82.7655	28.875	23.0236	34.3642	49.2822	24.0021	7.59839	59.5918	21.1551	0.837174	0.759737
PWY-6876: isopropanol biosynthesis (engineered)	0	0	0	1.93865	1.49419	0.788623	1.17636	0.688217	0.789147	7.39475	2.88088	7.81414	2.94646	2.42974	2.99551	0.825338	8.67329	2.70822	26.0069	22.8554	33.2011	1.55897	1.43007	1.01372	1.10715	1.40821	0.876691	1.37527	0.57511	3.29148	1.5792	2.40275	0	0	0.230656	9.37505	3.42296	0.836634	0.716417	0	0.692756	5.26768	4.86704	3.28038	0.231871	0.599443	0.578953	0.788418	0.848976	0.242073	3.39045	2.45864	5.71678	1.74952	0.456032	1.51899	5.02586	1.197	0.31741	0.232085	0.906056	0.842714	0	0.806448	0	0	0	0	3.03848	1.25219	0.849206	3.86214	0.882101	1.69414	0	0	0.652463	1.25359	2.23885	0.185897	0	0.79405	1.13832	0
PWY-6891: thiazole component of thiamine diphosphate biosynthesis II	0	0	0	0	0	0	11.7994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I	443.005	470.801	606.034	332.532	291.622	292.551	309.239	218.895	149.496	373.13	367.305	356.41	288.938	269.56	272.325	443.033	411.15	383.566	171.957	122.552	191.577	199.697	190.423	260.342	363.141	302.728	293.887	316.973	262.096	241.655	302.199	308.561	383.192	449.831	402.474	337.585	316.555	234.469	249.309	190.028	226.732	199.112	243.067	232.25	264.105	395.255	251.503	272.226	246.96	276.023	204.522	276.364	253.168	218.517	256.65	282.741	306.888	286.499	356.446	304.181	209.824	230.955	278.463	226.067	254.162	356.234	269.081	493.13	372.407	370.423	438.269	346.518	529.331	374.15	300.64	345.205	311.987	255.817	241.656	351.787	329.017	263.84	343.977	330.495
PWY-6895: superpathway of thiamine diphosphate biosynthesis II	103.637	159.338	62.9478	86.9463	130.365	7.13161	47.7677	179.055	60.5371	49.9184	95.3893	84.9031	131.927	78.6694	75.6174	56.3905	85.8546	63.5642	33.5683	84.6319	73.039	32.659	62.3278	83.6842	96.1721	127.605	132.913	76.0038	102.463	121.892	109.417	75.1848	27.1302	36.2588	98.0015	130.518	33.7437	140.633	156.135	180.941	173.051	77.7482	115.766	114.873	186.658	144.816	129.828	136.522	118.687	115.315	51.7807	123.927	134.45	76.6645	44.5341	54.8483	131.63	106.223	102.902	64.206	68.7418	66.9547	11.9582	115.134	88.9306	108.455	88.2325	36.8633	128.843	176.931	191.736	132.508	152.506	157.492	122.732	87.576	77.7091	63.1774	141.817	89.6006	279.349	176.843	34.2899	33.2833
PWY-6897: thiamine diphosphate salvage II	212.378	252.893	195.496	268.866	291.241	363.609	176.518	227.288	186.644	311.206	292.803	310.562	284.98	258.466	249.845	321.996	339.634	336.888	126.599	165.531	121.45	249.216	265.267	258.503	178.298	177.744	233.976	298.342	305.499	212.654	251.129	238.334	310.416	350.794	250.765	327.558	300.967	259.91	313.325	351.722	304.395	285.294	236.012	324.067	293.144	291.037	290.051	326.961	304.597	306.052	286.85	334.084	244.212	201.243	348.72	212.877	342.254	369.204	384.665	339.612	265.56	317.619	483.605	280.468	363.099	305.932	280.456	286.881	248.288	241.171	267.981	299.347	276.182	275.958	286.397	342.999	290.935	283.434	293.747	305.631	291.558	214.929	211.265	358.652
PWY-6901: superpathway of glucose and xylose degradation	191.608	209.528	89.1444	170.297	271.212	125.367	173.043	212.531	206.816	268.603	266.525	264.097	236.295	233.181	215.537	343.872	267.457	285.527	64.683	124.789	90.4839	139.202	169.902	143.872	87.3331	93.9562	74.1684	91.5262	127.725	139.396	223.871	246.236	200.638	41.3498	134.742	249.775	233.234	282.802	266.254	128.587	235.82	102.257	170.447	193.102	177.867	232.148	156.324	285.892	248.572	231.33	217.99	251.465	270.414	165.477	185.876	147.337	187.024	107.004	114.987	253.727	163.191	190.303	490.686	221.956	208.584	119.387	224.75	79.5958	207.077	174.699	146.162	249.026	151.987	225.774	158.403	161.96	243.293	223.744	323.972	265.676	290.563	246.11	111.785	77.5705
PWY-6902: chitin degradation II (Vibrio)	71.4964	104.764	39.4437	40.99	106.889	30.6122	17.9859	217.522	100.468	147.534	146.06	113.95	198.133	134.07	150.24	23.1911	69.2727	57.3928	7.39964	19.1974	18.8548	53.943	45.3706	69.4601	44.9515	60.8231	47.9355	26.3901	49.8552	41.8572	79.7822	96.7502	37.8745	34.3963	61.9571	77.365	97.6071	64.6217	42.5447	25.3023	23.0599	55.263	80.8283	143.754	126.15	98.211	67.2483	99.376	108.34	110.94	63.1666	103.777	112.994	44.6635	88.0221	50.0906	73.0234	74.9096	115.768	151.505	40.7238	76.3594	91.5273	102.959	123.988	70.9674	213.476	35.6434	62.4932	77.4791	129.13	140.526	112.95	110.091	89.2635	98.2462	137.236	78.2733	84.779	4.34575	34.7838	77.3606	0.220914	4.30435
PWY-6906: chitin derivatives degradation	70.5113	109.311	30.3256	46.446	129.819	30.3036	10.8583	90.9926	86.3273	121.661	116.398	61.7078	124.225	84.9786	96.3566	9.57894	28.2823	21.7214	1.06137	6.7549	8.12455	25.4588	26.9332	42.1818	11.1522	16.0857	11.9672	1.72237	6.69316	26.3188	40.6682	27.4831	3.18552	11.5745	5.00241	1.38475	0	52.242	10.6398	9.48481	17.686	19.7976	43.0827	55.2862	18.0869	23.6295	9.73861	39.5103	59.2755	77.227	57.2712	51.2027	71.9834	12.889	47.1022	28.4241	15.4221	0	2.82432	88.0713	15.8014	57.8053	0.993462	37.6264	22.6578	38.7281	69.7402	9.37204	61.7944	25.4467	45.6838	79.7486	50.7717	81.3672	36.4322	30.1594	101.941	73.4458	36.8887	8.12451	29.8182	7.89841	3.68571	50.0438
PWY-6920: 6-gingerol analog biosynthesis (engineered)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.82414	4.94785	3.41678	0	0	0	0	0	0	0	0	0	0	0	0	0.374288	1.34631	0.71993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.991578	3.28173	1.41396	0.300178	1.53644	0.830897	0.214817	1.57633	0.726234	0	0	0	0	0	0	0	0	0	0.246509	0	0	0	0	0	0	0.966441	0	0	0	3.42847	0	0	0	0	0
PWY-6922: L-N&delta;-acetylornithine biosynthesis	5.90443	4.83604	2.7468	2.79353	3.99361	0	2.13207	32.1509	31.1138	4.59835	4.52054	5.60484	7.80181	6.33422	12.1508	9.6843	18.8984	9.6603	1.86426	6.38444	2.93385	6.661	4.97506	4.24722	0	0	0	0.725222	2.68715	3.1511	3.48449	5.66698	0	1.25179	4.94157	16.5342	4.75599	1.97762	2.46127	0.728302	0.548729	0	0.51423	0.146987	0.91498	0.582668	0.84741	2.34751	0.208929	0.31604	1.59479	3.94014	0.770222	5.34	3.07567	3.65407	0	0	1.07963	3.22158	6.71888	3.50564	0	2.73123	3.35671	8.62141	4.40408	6.91474	6.84465	4.29094	4.83553	3.81366	4.58517	4.06101	0	0	4.89444	5.53645	4.17788	3.36744	13.1786	4.74001	0	1.44279
PWY-6936: seleno-amino acid biosynthesis (plants)	238.652	232.072	314.968	320.342	293.482	147.873	259.232	139.308	150.661	88.5894	64.4331	94.8484	160.061	191.024	180.525	413.022	383.634	335.634	147.972	131.075	386.437	137.812	179.952	228.927	310.823	300.476	287.795	238.83	219.352	185.85	171.302	143.646	319.1	305.57	285.808	141.611	76.2094	308.136	406.245	295.721	325.553	229.701	314.378	224.324	194.07	382.69	357.717	332.298	246.722	209.801	528.368	438.366	454.505	179.09	212.676	146.34	176.745	194.375	272.876	161.349	212.986	171.237	492.434	258.905	385.465	336.732	153.551	454.699	217.576	218.697	228.32	207.087	357.233	191.791	362.013	412.719	186.367	195.838	316.528	378.222	297.223	207.678	328.843	312.97
PWY-6948: sitosterol degradation to androstenedione	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.246169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
